scheduling_algorithm,process_no,ni,batch_size,time_quantum,start_time,num_wait_iters,total_waiting_time,turn_around_time
rr,0,25000,100,250,1636801657.366234999,250,00.000005,00.000408
rr,2,10000,100,250,1636801657.366304313,100,00.004127,00.004985
rr,1,750000,100,250,1636801657.366288737,7500,00.004483,00.119012
rr,0,25000,100,250,1636801657.490880437,250,00.000008,00.000407
rr,2,25000,100,250,1636801657.490920387,250,00.004087,00.006166
rr,1,750000,100,250,1636801657.490897370,7500,00.006438,00.118035
rr,0,25000,100,250,1636801657.615068970,250,00.000007,00.000433
rr,2,50000,100,250,1636801657.615101111,500,00.008289,00.012248
rr,1,750000,100,250,1636801657.615070875,7500,00.006504,00.116919
rr,0,25000,100,250,1636801657.740023074,250,00.000008,00.000410
rr,2,75000,100,250,1636801657.740091314,750,00.010276,00.016433
rr,1,750000,100,250,1636801657.740030972,7500,00.012615,00.120795
rr,0,25000,100,250,1636801657.867613204,250,00.000005,00.000396
rr,2,100000,100,250,1636801657.867675309,1000,00.012360,00.020816
rr,1,750000,100,250,1636801657.867603899,7500,00.016752,00.125095
rr,0,25000,100,250,1636801657.998985888,250,00.000005,00.000385
rr,2,250000,100,250,1636801657.999044192,2500,00.020537,00.041651
rr,1,750000,100,250,1636801657.998985215,7500,00.030989,00.140465
rr,0,25000,100,250,1636801658.146820482,250,00.000005,00.000389
rr,2,500000,100,250,1636801658.146864919,5000,00.052079,00.092133
rr,1,750000,100,250,1636801658.146837286,7500,00.053858,00.163505
rr,0,25000,100,250,1636801658.316683183,250,00.002015,00.002397
rr,2,750000,100,250,1636801658.316761725,7500,00.062035,00.122732
rr,1,750000,100,250,1636801658.316754689,7500,00.085519,00.197502
rr,0,25000,100,250,1636801658.521148895,250,00.000005,00.000393
rr,2,1000000,100,250,1636801658.521219088,10000,00.097214,00.178550
rr,1,750000,100,250,1636801658.521188980,7500,00.110756,00.224634
rr,0,25000,100,250,1636801658.753108194,250,00.000006,00.000410
rr,2,10000,100,250,1636801658.753155760,100,00.002069,00.002924
rr,1,1000000,100,250,1636801658.753136605,10000,00.004492,00.154062
rr,0,25000,100,250,1636801658.913316363,250,00.000005,00.000385
rr,2,25000,100,250,1636801658.913351741,250,00.006170,00.008161
rr,1,1000000,100,250,1636801658.913339761,10000,00.006500,00.153341
rr,0,25000,100,250,1636801659.073770439,250,00.002073,00.002454
rr,2,50000,100,250,1636801659.073823693,500,00.008256,00.012445
rr,1,1000000,100,250,1636801659.073815065,10000,00.010620,00.156186
rr,0,25000,100,250,1636801659.238552576,250,00.000005,00.000388
rr,2,75000,100,250,1636801659.238671068,750,00.010300,00.016772
rr,1,1000000,100,250,1636801659.238588561,10000,00.010643,00.163148
rr,0,25000,100,250,1636801659.409664890,250,00.000005,00.000389
rr,2,100000,100,250,1636801659.409688616,1000,00.006176,00.014822
rr,1,1000000,100,250,1636801659.409683232,10000,00.014699,00.167082
rr,0,25000,100,250,1636801659.584506180,250,00.000005,00.000388
rr,2,250000,100,250,1636801659.584621624,2500,00.034882,00.056026
rr,1,1000000,100,250,1636801659.584543675,10000,00.037356,00.190263
rr,0,25000,100,250,1636801659.782166783,250,00.000005,00.000389
rr,2,500000,100,250,1636801659.782213628,5000,00.080062,00.122536
rr,1,1000000,100,250,1636801659.782154177,10000,00.078414,00.231904
rr,0,25000,100,250,1636801660.020731564,250,00.000005,00.000389
rr,2,750000,100,250,1636801660.020761965,7500,00.070392,00.130289
rr,1,1000000,100,250,1636801660.020719570,10000,00.066391,00.212571
rr,0,25000,100,250,1636801660.240273442,250,00.000005,00.000386
rr,2,1000000,100,250,1636801660.240316673,10000,00.065663,00.146466
rr,1,1000000,100,250,1636801660.240304344,10000,00.106780,00.255917
rr,0,50000,100,250,1636801660.503212308,500,00.000009,00.000767
rr,2,10000,100,250,1636801660.503283470,100,00.002069,00.002871
rr,1,10000,100,250,1636801660.503230193,100,00.004217,00.005734
rr,0,50000,100,250,1636801660.514006047,500,00.000009,00.000775
rr,2,25000,100,250,1636801660.514043881,250,00.002071,00.004054
rr,1,10000,100,250,1636801660.514031532,100,00.006136,00.007645
rr,0,50000,100,250,1636801660.526361954,500,00.000014,00.000773
rr,1,10000,100,250,1636801660.526410269,100,00.002019,00.003534
rr,2,50000,100,250,1636801660.526453338,500,00.004134,00.008105
rr,0,50000,100,250,1636801660.538554021,500,00.000017,00.000775
rr,1,10000,100,250,1636801660.538589756,100,00.002062,00.003595
rr,2,75000,100,250,1636801660.538622420,750,00.004141,00.010064
rr,0,50000,100,250,1636801660.552978896,500,00.000017,00.000774
rr,2,100000,100,250,1636801660.553038658,1000,00.002078,00.009973
rr,1,10000,100,250,1636801660.553026072,100,00.012298,00.013794
rr,0,50000,100,250,1636801660.571411244,500,00.000009,00.000767
rr,1,10000,100,250,1636801660.571433156,100,00.016482,00.017979
rr,2,250000,100,250,1636801660.571461629,2500,00.004249,00.024065
rr,0,50000,100,250,1636801660.600717731,500,00.000009,00.000773
rr,1,10000,100,250,1636801660.600750401,100,00.004088,00.005611
rr,2,500000,100,250,1636801660.600801682,5000,00.006226,00.045643
rr,0,50000,100,250,1636801660.650802826,500,00.000010,00.000774
rr,1,10000,100,250,1636801660.650833092,100,00.002028,00.003544
rr,2,750000,100,250,1636801660.650883035,7500,00.004246,00.063332
rr,0,50000,100,250,1636801660.719960733,500,00.000013,00.000770
rr,1,10000,100,250,1636801660.719966677,100,00.022585,00.024170
rr,2,1000000,100,250,1636801660.720025492,10000,00.020599,00.098286
rr,0,50000,100,250,1636801660.822695418,500,00.000009,00.000766
rr,2,10000,100,250,1636801660.822743675,100,00.002015,00.002889
rr,1,25000,100,250,1636801660.822703406,250,00.004158,00.008119
rr,0,50000,100,250,1636801660.835134983,500,00.000018,00.000776
rr,2,25000,100,250,1636801660.835214935,250,00.002064,00.004126
rr,1,25000,100,250,1636801660.835140061,250,00.006177,00.009828
rr,0,50000,100,250,1636801660.849553673,500,00.000009,00.000771
rr,2,50000,100,250,1636801660.849625169,500,00.002052,00.006013
rr,1,25000,100,250,1636801660.849565077,250,00.008212,00.012066
rr,0,50000,100,250,1636801660.865936251,500,00.000015,00.000773
rr,2,75000,100,250,1636801660.866046995,750,00.002013,00.007939
rr,1,25000,100,250,1636801660.866004785,250,00.010269,00.013970
rr,0,50000,100,250,1636801660.884847408,500,00.000009,00.000766
rr,2,100000,100,250,1636801660.884903853,1000,00.002042,00.009976
rr,1,25000,100,250,1636801660.884889139,250,00.010328,00.014163
rr,0,50000,100,250,1636801660.903245907,500,00.000009,00.000770
rr,1,25000,100,250,1636801660.903241093,250,00.006244,00.010227
rr,2,250000,100,250,1636801660.903295037,2500,00.008301,00.028263
rr,0,50000,100,250,1636801660.937088860,500,00.000009,00.000782
rr,1,25000,100,250,1636801660.937132617,250,00.006217,00.009992
rr,2,500000,100,250,1636801660.937136075,5000,00.008424,00.047514
rr,0,50000,100,250,1636801660.990869538,500,00.000009,00.000791
rr,1,25000,100,250,1636801660.990915122,250,00.006162,00.009806
rr,2,750000,100,250,1636801660.990941175,7500,00.008324,00.066773
rr,0,50000,100,250,1636801661.063677436,500,00.000009,00.000770
rr,1,25000,100,250,1636801661.063717895,250,00.020587,00.024447
rr,2,1000000,100,250,1636801661.063722704,10000,00.010486,00.091345
rr,0,50000,100,250,1636801661.160972211,500,00.000011,00.000775
rr,2,10000,100,250,1636801661.161024849,100,00.008229,00.009101
rr,1,50000,100,250,1636801661.160968511,500,00.004163,00.012016
rr,0,50000,100,250,1636801661.177560356,500,00.000013,00.000778
rr,2,25000,100,250,1636801661.177610380,250,00.002094,00.004114
rr,1,50000,100,250,1636801661.177576097,500,00.006154,00.013561
rr,0,50000,100,250,1636801661.196171323,500,00.000009,00.000767
rr,2,50000,100,250,1636801661.196269159,500,00.001997,00.005962
rr,1,50000,100,250,1636801661.196226853,500,00.006195,00.013522
rr,0,50000,100,250,1636801661.214782453,500,00.000016,00.000773
rr,2,75000,100,250,1636801661.214834809,750,00.002061,00.007985
rr,1,50000,100,250,1636801661.214805654,500,00.008301,00.015677
rr,0,50000,100,250,1636801661.235242711,500,00.000009,00.000766
rr,2,100000,100,250,1636801661.235299393,1000,00.022477,00.030628
rr,1,50000,100,250,1636801661.235254629,500,00.028741,00.036277
rr,0,50000,100,250,1636801661.276718810,500,00.000013,00.000770
rr,1,50000,100,250,1636801661.276735251,500,00.028730,00.036609
rr,2,250000,100,250,1636801661.276797461,2500,00.024615,00.045169
rr,0,50000,100,250,1636801661.326320244,500,00.000009,00.000770
rr,1,50000,100,250,1636801661.326324337,500,00.016559,00.024416
rr,2,500000,100,250,1636801661.326380871,5000,00.014667,00.055388
rr,0,50000,100,250,1636801661.386929660,500,00.000010,00.000768
rr,1,50000,100,250,1636801661.386918556,500,00.024657,00.032103
rr,2,750000,100,250,1636801661.387001005,7500,00.026801,00.087392
rr,0,50000,100,250,1636801661.480145875,500,00.000009,00.000770
rr,1,50000,100,250,1636801661.480139339,500,00.022550,00.030188
rr,2,1000000,100,250,1636801661.480194583,10000,00.010492,00.091280
rr,0,50000,100,250,1636801661.577011396,500,00.000009,00.000770
rr,2,10000,100,250,1636801661.577102807,100,00.001992,00.002810
rr,1,75000,100,250,1636801661.577016975,750,00.004207,00.015461
rr,0,50000,100,250,1636801661.597625255,500,00.000009,00.000773
rr,2,25000,100,250,1636801661.597714546,250,00.020431,00.022581
rr,1,75000,100,250,1636801661.597640939,750,00.020558,00.031763
rr,0,50000,100,250,1636801661.635230918,500,00.000009,00.000767
rr,2,50000,100,250,1636801661.635274329,500,00.020489,00.024825
rr,1,75000,100,250,1636801661.635241739,750,00.014479,00.027068
rr,0,50000,100,250,1636801661.668412567,500,00.000018,00.000776
rr,2,75000,100,250,1636801661.668487461,750,00.006181,00.012277
rr,1,75000,100,250,1636801661.668420475,750,00.010382,00.021748
rr,0,50000,100,250,1636801661.695825215,500,00.000009,00.000771
rr,2,100000,100,250,1636801661.695857206,1000,00.002067,00.010588
rr,1,75000,100,250,1636801661.695804548,750,00.012519,00.023516
rr,0,50000,100,250,1636801661.724919508,500,00.000009,00.000770
rr,1,75000,100,250,1636801661.724907197,750,00.014439,00.025691
rr,2,250000,100,250,1636801661.724962412,2500,00.016507,00.035902
rr,0,50000,100,250,1636801661.766846879,500,00.000009,00.000767
rr,1,75000,100,250,1636801661.766855666,750,00.034995,00.046956
rr,2,500000,100,250,1636801661.766911921,5000,00.022654,00.063909
rr,0,50000,100,250,1636801661.836967042,500,00.000011,00.000770
rr,1,75000,100,250,1636801661.836985412,750,00.008319,00.019429
rr,2,750000,100,250,1636801661.837021613,7500,00.014655,00.073582
rr,0,50000,100,250,1636801661.917575438,500,00.000009,00.000771
rr,1,75000,100,250,1636801661.917589360,750,00.033007,00.044947
rr,2,1000000,100,250,1636801661.917622283,10000,00.020803,00.105639
rr,0,50000,100,250,1636801662.027718773,500,00.000009,00.000777
rr,2,10000,100,250,1636801662.027806997,100,00.002034,00.002836
rr,1,100000,100,250,1636801662.027760859,1000,00.004197,00.018949
rr,0,50000,100,250,1636801662.052971030,500,00.000009,00.000767
rr,2,25000,100,250,1636801662.053017782,250,00.002020,00.004071
rr,1,100000,100,250,1636801662.052989694,1000,00.006170,00.020913
rr,0,50000,100,250,1636801662.079783098,500,00.000009,00.000767
rr,2,50000,100,250,1636801662.079830641,500,00.006185,00.010139
rr,1,100000,100,250,1636801662.079803376,1000,00.006236,00.020904
rr,0,50000,100,250,1636801662.106669518,500,00.000009,00.000767
rr,2,75000,100,250,1636801662.106767161,750,00.002003,00.007949
rr,1,100000,100,250,1636801662.106726907,1000,00.008277,00.022930
rr,0,50000,100,250,1636801662.136086747,500,00.000009,00.000767
rr,2,100000,100,250,1636801662.136138179,1000,00.014371,00.022359
rr,1,100000,100,250,1636801662.136112696,1000,00.018506,00.033273
rr,0,50000,100,250,1636801662.175397261,500,00.000009,00.000767
rr,2,250000,100,250,1636801662.175479442,2500,00.022589,00.043066
rr,1,100000,100,250,1636801662.175406572,1000,00.030737,00.046509
rr,0,50000,100,250,1636801662.227081314,500,00.000009,00.000793
rr,1,100000,100,250,1636801662.227116555,1000,00.030777,00.045904
rr,2,500000,100,250,1636801662.227129075,5000,00.032897,00.073895
rr,0,50000,100,250,1636801662.305611913,500,00.000009,00.000788
rr,1,100000,100,250,1636801662.305632015,1000,00.016499,00.033192
rr,2,750000,100,250,1636801662.305695579,7500,00.031058,00.093667
rr,0,50000,100,250,1636801662.405468940,500,00.000009,00.000788
rr,1,100000,100,250,1636801662.405494982,1000,00.036949,00.052007
rr,2,1000000,100,250,1636801662.405510325,10000,00.032922,00.114002
rr,0,50000,100,250,1636801662.524569390,500,00.000009,00.000788
rr,2,10000,100,250,1636801662.524662536,100,00.001995,00.002823
rr,1,250000,100,250,1636801662.524623939,2500,00.004177,00.041693
rr,0,50000,100,250,1636801662.573073430,500,00.000010,00.000779
rr,2,25000,100,250,1636801662.573135275,250,00.002066,00.004048
rr,1,250000,100,250,1636801662.573099396,2500,00.004228,00.041048
rr,0,50000,100,250,1636801662.618710619,500,00.000009,00.000767
rr,2,50000,100,250,1636801662.618754969,500,00.020510,00.024473
rr,1,250000,100,250,1636801662.618730635,2500,00.016507,00.053260
rr,0,50000,100,250,1636801662.676852677,500,00.000009,00.000767
rr,2,75000,100,250,1636801662.676944925,750,00.014368,00.020311
rr,1,250000,100,250,1636801662.676882666,2500,00.010404,00.047496
rr,0,50000,100,250,1636801662.728947749,500,00.000009,00.000767
rr,2,100000,100,250,1636801662.728996323,1000,00.022536,00.030443
rr,1,250000,100,250,1636801662.728999350,2500,00.024784,00.061288
rr,0,50000,100,250,1636801662.795824004,500,00.000009,00.000767
rr,2,250000,100,250,1636801662.795881130,2500,00.034850,00.054910
rr,1,250000,100,250,1636801662.795833422,2500,00.034973,00.072501
rr,0,50000,100,250,1636801662.874713592,500,00.000014,00.000875
rr,2,500000,100,250,1636801662.874844677,5000,00.063253,00.106567
rr,1,250000,100,250,1636801662.874772551,2500,00.063005,00.111887
rr,0,50000,100,250,1636801662.992656669,500,00.000010,00.000853
rr,1,250000,100,250,1636801662.992704250,2500,00.069901,00.109846
rr,2,750000,100,250,1636801662.992781381,7500,00.073417,00.137706
rr,0,50000,100,250,1636801663.135661781,500,00.000010,00.000839
rr,1,250000,100,250,1636801663.135667726,2500,00.070006,00.109934
rr,2,1000000,100,250,1636801663.135703952,10000,00.068087,00.153349
rr,0,50000,100,250,1636801663.295427194,500,00.000010,00.000814
rr,2,10000,100,250,1636801663.295472212,100,00.006235,00.007099
rr,1,500000,100,250,1636801663.295445877,5000,00.006440,00.083379
rr,0,50000,100,250,1636801663.383771701,500,00.000009,00.000793
rr,2,25000,100,250,1636801663.383845828,250,00.006160,00.008211
rr,1,500000,100,250,1636801663.383799788,5000,00.006416,00.081522
rr,0,50000,100,250,1636801663.472409061,500,00.000009,00.000771
rr,2,50000,100,250,1636801663.472468499,500,00.008350,00.012370
rr,1,500000,100,250,1636801663.472442241,5000,00.006394,00.079538
rr,0,50000,100,250,1636801663.558537146,500,00.000013,00.000771
rr,2,75000,100,250,1636801663.558615880,750,00.010464,00.016386
rr,1,500000,100,250,1636801663.558560420,5000,00.008482,00.082558
rr,0,50000,100,250,1636801663.647320818,500,00.002071,00.002832
rr,2,100000,100,250,1636801663.647366616,1000,00.008307,00.016965
rr,1,500000,100,250,1636801663.647379264,5000,00.014730,00.087411
rr,0,50000,100,250,1636801663.740910030,500,00.000009,00.000772
rr,2,250000,100,250,1636801663.740959619,2500,00.031246,00.051188
rr,1,500000,100,250,1636801663.740964731,5000,00.029165,00.102116
rr,0,50000,100,250,1636801663.850087622,500,00.000009,00.000767
rr,2,500000,100,250,1636801663.850154914,5000,00.041227,00.080732
rr,1,500000,100,250,1636801663.850104834,5000,00.062352,00.135722
rr,0,50000,100,250,1636801663.991087496,500,00.000009,00.000773
rr,2,750000,100,250,1636801663.991129537,7500,00.069303,00.129224
rr,1,500000,100,250,1636801663.991093851,5000,00.065035,00.140408
rr,0,50000,100,250,1636801664.138630254,500,00.000014,00.000793
rr,1,500000,100,250,1636801664.138653199,5000,00.100319,00.177225
rr,2,1000000,100,250,1636801664.138687813,10000,00.103425,00.187002
rr,0,50000,100,250,1636801664.330811668,500,00.000012,00.000822
rr,2,10000,100,250,1636801664.330901289,100,00.002010,00.002866
rr,1,750000,100,250,1636801664.330850382,7500,00.004350,00.118323
rr,0,50000,100,250,1636801664.455209624,500,00.000009,00.000788
rr,2,25000,100,250,1636801664.455264442,250,00.002056,00.004110
rr,1,750000,100,250,1636801664.455266468,7500,00.006377,00.116777
rr,0,50000,100,250,1636801664.578155376,500,00.002000,00.002758
rr,2,50000,100,250,1636801664.578209732,500,00.012328,00.016362
rr,1,750000,100,250,1636801664.578174681,7500,00.010459,00.119836
rr,0,50000,100,250,1636801664.704803047,500,00.000014,00.000771
rr,2,75000,100,250,1636801664.704873824,750,00.026755,00.033007
rr,1,750000,100,250,1636801664.704815869,7500,00.024852,00.133820
rr,0,50000,100,250,1636801664.846259251,500,00.000009,00.000767
rr,2,100000,100,250,1636801664.846306676,1000,00.002047,00.010604
rr,1,750000,100,250,1636801664.846264635,7500,00.012629,00.120565
rr,0,50000,100,250,1636801664.973345473,500,00.000009,00.000780
rr,2,250000,100,250,1636801664.973372078,2500,00.020625,00.040416
rr,1,750000,100,250,1636801664.973376420,7500,00.026835,00.135354
rr,0,50000,100,250,1636801665.114395192,500,00.000009,00.000773
rr,2,500000,100,250,1636801665.114432987,5000,00.037028,00.078611
rr,1,750000,100,250,1636801665.114397552,7500,00.051489,00.162482
rr,0,50000,100,250,1636801665.284558347,500,00.000021,00.000779
rr,2,750000,100,250,1636801665.284641703,7500,00.070610,00.131203
rr,1,750000,100,250,1636801665.284588486,7500,00.077774,00.187764
rr,0,50000,100,250,1636801665.479273861,500,00.000009,00.000767
rr,2,1000000,100,250,1636801665.479311115,10000,00.076845,00.159121
rr,1,750000,100,250,1636801665.479270383,7500,00.093569,00.209194
rr,0,50000,100,250,1636801665.695002239,500,00.000010,00.000811
rr,2,10000,100,250,1636801665.695068887,100,00.002019,00.002878
rr,1,1000000,100,250,1636801665.695013498,10000,00.004479,00.154147
rr,0,50000,100,250,1636801665.854907143,500,00.000013,00.000772
rr,2,25000,100,250,1636801665.854996858,250,00.006184,00.008183
rr,1,1000000,100,250,1636801665.854944684,10000,00.004486,00.150663
rr,0,50000,100,250,1636801666.013544353,500,00.000009,00.000767
rr,2,50000,100,250,1636801666.013613593,500,00.008196,00.012324
rr,1,1000000,100,250,1636801666.013548216,10000,00.010657,00.158232
rr,0,50000,100,250,1636801666.178603603,500,00.000009,00.000766
rr,2,75000,100,250,1636801666.178672484,750,00.002014,00.008467
rr,1,1000000,100,250,1636801666.178627243,10000,00.010625,00.166990
rr,0,50000,100,250,1636801666.353647948,500,00.000009,00.000770
rr,2,100000,100,250,1636801666.353690124,1000,00.014401,00.022615
rr,1,1000000,100,250,1636801666.353633307,10000,00.016780,00.169199
rr,0,50000,100,250,1636801666.530666906,500,00.000009,00.000778
rr,2,250000,100,250,1636801666.530706216,2500,00.024873,00.045285
rr,1,1000000,100,250,1636801666.530706506,10000,00.026885,00.173631
rr,0,50000,100,250,1636801666.711737952,500,00.000009,00.000770
rr,2,500000,100,250,1636801666.711787148,5000,00.058404,00.098296
rr,1,1000000,100,250,1636801666.711728817,10000,00.048105,00.193254
rr,0,50000,100,250,1636801666.911685007,500,00.000009,00.000766
rr,2,750000,100,250,1636801666.911759134,7500,00.072988,00.132423
rr,1,1000000,100,250,1636801666.911689798,10000,00.062546,00.210994
rr,0,50000,100,250,1636801667.130075591,500,00.000009,00.000767
rr,2,1000000,100,250,1636801667.130145965,10000,00.053571,00.133390
rr,1,1000000,100,250,1636801667.130097125,10000,00.086586,00.235797
rr,0,75000,100,250,1636801667.372555411,750,00.000014,00.001161
rr,1,10000,100,250,1636801667.372610098,100,00.002007,00.003567
rr,2,10000,100,250,1636801667.372652588,100,00.004049,00.004863
rr,0,75000,100,250,1636801667.382941760,750,00.000014,00.001150
rr,1,10000,100,250,1636801667.382985071,100,00.002022,00.003514
rr,2,25000,100,250,1636801667.383006012,250,00.004100,00.006092
rr,0,75000,100,250,1636801667.393102004,750,00.000018,00.001154
rr,1,10000,100,250,1636801667.393166706,100,00.002030,00.003519
rr,2,50000,100,250,1636801667.393208494,500,00.004080,00.008093
rr,0,75000,100,250,1636801667.405319465,750,00.000014,00.001150
rr,1,10000,100,250,1636801667.405341145,100,00.002031,00.003539
rr,2,75000,100,250,1636801667.405366153,750,00.004238,00.010169
rr,0,75000,100,250,1636801667.419657530,750,00.000025,00.001280
rr,1,10000,100,250,1636801667.419701433,100,00.006245,00.007756
rr,2,100000,100,250,1636801667.419698400,1000,00.004151,00.012108
rr,0,75000,100,250,1636801667.436171882,750,00.000014,00.001150
rr,1,10000,100,250,1636801667.436217872,100,00.002022,00.003513
rr,2,250000,100,250,1636801667.436260129,2500,00.004097,00.023818
rr,0,75000,100,250,1636801667.465011894,750,00.000015,00.001152
rr,1,10000,100,250,1636801667.465058396,100,00.002026,00.003530
rr,2,500000,100,250,1636801667.465072806,5000,00.004205,00.043612
rr,0,75000,100,250,1636801667.514536159,750,00.000014,00.001149
rr,1,10000,100,250,1636801667.514548886,100,00.002056,00.003699
rr,2,750000,100,250,1636801667.514609262,7500,00.004272,00.063758
rr,0,75000,100,250,1636801667.583531533,750,00.000018,00.001158
rr,1,10000,100,250,1636801667.583548662,100,00.006234,00.007769
rr,2,1000000,100,250,1636801667.583589409,10000,00.004299,00.083492
rr,0,75000,100,250,1636801667.674030884,750,00.000013,00.001158
rr,2,10000,100,250,1636801667.674094658,100,00.004077,00.004933
rr,1,25000,100,250,1636801667.674054939,250,00.004160,00.008190
rr,0,75000,100,250,1636801667.686422348,750,00.000014,00.001149
rr,1,25000,100,250,1636801667.686430831,250,00.002051,00.006038
rr,2,25000,100,250,1636801667.686473349,250,00.006145,00.008159
rr,0,75000,100,250,1636801667.698627412,750,00.000014,00.001183
rr,2,50000,100,250,1636801667.698740463,500,00.006135,00.010120
rr,1,25000,100,250,1636801667.698658139,250,00.008270,00.011998
rr,0,75000,100,250,1636801667.715212205,750,00.000014,00.001152
rr,2,75000,100,250,1636801667.715252633,750,00.006163,00.012563
rr,1,25000,100,250,1636801667.715207040,250,00.012422,00.016404
rr,0,75000,100,250,1636801667.735802222,750,00.000017,00.001152
rr,1,25000,100,250,1636801667.735806673,250,00.002032,00.005986
rr,2,100000,100,250,1636801667.735862883,1000,00.006120,00.013895
rr,0,75000,100,250,1636801667.754259373,750,00.000014,00.001163
rr,1,25000,100,250,1636801667.754274439,250,00.008349,00.012110
rr,2,250000,100,250,1636801667.754322610,2500,00.008413,00.028154
rr,0,75000,100,250,1636801667.788507552,750,00.000023,00.001159
rr,1,25000,100,250,1636801667.788517953,250,00.006191,00.010067
rr,2,500000,100,250,1636801667.788591638,5000,00.008324,00.047487
rr,0,75000,100,250,1636801667.842314591,750,00.000014,00.001175
rr,1,25000,100,250,1636801667.842346373,250,00.002088,00.005850
rr,2,750000,100,250,1636801667.842394456,7500,00.006386,00.066131
rr,0,75000,100,250,1636801667.914377585,750,00.000014,00.001158
rr,1,25000,100,250,1636801667.914416457,250,00.008309,00.011991
rr,2,1000000,100,250,1636801667.914462722,10000,00.008488,00.085257
rr,0,75000,100,250,1636801668.005483822,750,00.000023,00.001159
rr,2,10000,100,250,1636801668.005540498,100,00.002061,00.002912
rr,1,50000,100,250,1636801668.005507521,500,00.004174,00.011697
rr,0,75000,100,250,1636801668.022306749,750,00.000018,00.001155
rr,2,25000,100,250,1636801668.022381148,250,00.004066,00.006200
rr,1,50000,100,250,1636801668.022303731,500,00.006227,00.013548
rr,0,75000,100,250,1636801668.040926905,750,00.000014,00.001159
rr,2,50000,100,250,1636801668.040962906,500,00.004114,00.008084
rr,1,50000,100,250,1636801668.040909743,500,00.008243,00.015716
rr,0,75000,100,250,1636801668.061496681,750,00.000015,00.001152
rr,1,50000,100,250,1636801668.061525563,500,00.012325,00.019943
rr,2,75000,100,250,1636801668.061550648,750,00.016440,00.022341
rr,0,75000,100,250,1636801668.088203314,750,00.000014,00.001152
rr,2,100000,100,250,1636801668.088260635,1000,00.006168,00.014771
rr,1,50000,100,250,1636801668.088217324,500,00.014703,00.022094
rr,0,75000,100,250,1636801668.115673688,750,00.000015,00.001150
rr,1,50000,100,250,1636801668.115686939,500,00.014467,00.022218
rr,2,250000,100,250,1636801668.115742058,2500,00.014468,00.034895
rr,0,75000,100,250,1636801668.155133844,750,00.000015,00.001150
rr,1,50000,100,250,1636801668.155153733,500,00.008193,00.016087
rr,2,500000,100,250,1636801668.155197459,5000,00.014465,00.054507
rr,0,75000,100,250,1636801668.214884869,750,00.000014,00.001154
rr,1,50000,100,250,1636801668.214893417,500,00.006202,00.014119
rr,2,750000,100,250,1636801668.214973431,7500,00.010468,00.070396
rr,0,75000,100,250,1636801668.292243342,750,00.004084,00.005225
rr,1,50000,100,250,1636801668.292264069,500,00.014430,00.022542
rr,2,1000000,100,250,1636801668.292291792,10000,00.016672,00.099119
rr,0,75000,100,250,1636801668.396579967,750,00.000013,00.001149
rr,2,10000,100,250,1636801668.396655088,100,00.008157,00.009016
rr,1,75000,100,250,1636801668.396593255,750,00.004216,00.015554
rr,0,75000,100,250,1636801668.417259695,750,00.000014,00.001155
rr,2,25000,100,250,1636801668.417306179,250,00.006151,00.008306
rr,1,75000,100,250,1636801668.417268137,750,00.006183,00.017429
rr,0,75000,100,250,1636801668.440601290,750,00.000014,00.001167
rr,2,50000,100,250,1636801668.440654438,500,00.002084,00.006164
rr,1,75000,100,250,1636801668.440645764,750,00.006227,00.017310
rr,0,75000,100,250,1636801668.463870068,750,00.000014,00.001169
rr,2,75000,100,250,1636801668.463923598,750,00.004121,00.010037
rr,1,75000,100,250,1636801668.463860382,750,00.008308,00.019319
rr,0,75000,100,250,1636801668.488603953,750,00.000013,00.001149
rr,2,100000,100,250,1636801668.488651446,1000,00.012374,00.020685
rr,1,75000,100,250,1636801668.488664761,750,00.012365,00.023453
rr,0,75000,100,250,1636801668.517430354,750,00.000014,00.001157
rr,1,75000,100,250,1636801668.517436027,750,00.020526,00.032005
rr,2,250000,100,250,1636801668.517486604,2500,00.022561,00.042772
rr,0,75000,100,250,1636801668.565579890,750,00.000014,00.001149
rr,1,75000,100,250,1636801668.565613196,750,00.022649,00.034603
rr,2,500000,100,250,1636801668.565652375,5000,00.014465,00.055856
rr,0,75000,100,250,1636801668.627615769,750,00.000014,00.001180
rr,1,75000,100,250,1636801668.627657145,750,00.010281,00.021361
rr,2,750000,100,250,1636801668.627676725,7500,00.014611,00.072532
rr,0,75000,100,250,1636801668.705956372,750,00.000019,00.001155
rr,1,75000,100,250,1636801668.705975457,750,00.010405,00.021542
rr,2,1000000,100,250,1636801668.706015299,10000,00.014702,00.097121
rr,0,75000,100,250,1636801668.809448890,750,00.000014,00.001186
rr,2,10000,100,250,1636801668.809503917,100,00.006119,00.006997
rr,1,100000,100,250,1636801668.809450903,1000,00.004137,00.020029
rr,0,75000,100,250,1636801668.834559249,750,00.000014,00.001170
rr,2,25000,100,250,1636801668.834615064,250,00.002050,00.004061
rr,1,100000,100,250,1636801668.834599098,1000,00.006199,00.021340
rr,0,75000,100,250,1636801668.861803717,750,00.000014,00.001181
rr,2,50000,100,250,1636801668.861923411,500,00.006165,00.010189
rr,1,100000,100,250,1636801668.861890654,1000,00.008351,00.023618
rr,0,75000,100,250,1636801668.891681384,750,00.000014,00.001156
rr,2,75000,100,250,1636801668.891719588,750,00.004158,00.010175
rr,1,100000,100,250,1636801668.891671678,1000,00.008386,00.023726
